id,exam_family,test_code,section,domain,skill,subskill,difficulty,time_target_seconds,stem,options_json,correct_key,solution_markdown,wrong_explanations_json,created_at
b57683ef-7eab-47b0-904a-1b890a8d23e0,ged,ged-rla,ela,rla,reading and language conventions,,5,75,"Read the passage excerpt: 'Native prairies once covered vast stretches of the Midwest, providing a habitat for thousands of species and sequestering carbon deep within their roots. Today, less than 1% remains. Restoration efforts are not just about nostalgia; they are vital for biodiversity and stabilizing the local climate.' What is the central idea of the passage?","{""A"": ""The early history of European explorers in the Great Plains."", ""B"": ""The biological lifecycle of native prairie grasses."", ""C"": ""The negative impact of modern farming on soil quality."", ""D"": ""The importance of restoring native prairies to maintain ecological balance.""}",D,"The passage focuses on the benefits of restoration for biodiversity and carbon sequestration, making the importance of restoration the central theme.","{""A"": ""The passage mentions the area (Midwest/plains) but does not discuss European explorers."", ""B"": ""While it mentions roots and habitat, the primary focus is on the 'restoration efforts' rather than a botanical study of the grasses."", ""C"": ""The passage mentions the loss of prairie, but focuses on restoration rather than a critique of farming methods.""}",2026-06-27 04:45:22.768095+00
b3586966-89bc-4d41-95ee-e0083d9b332a,ged,ged-rla,ela,rla,reading and language conventions,,6,65,"Read the excerpt from a business proposal: 'We respectfully request your consideration of this partnership. We believe that by combining our resources, we have a significant potential for growth that would be mutually beneficial.' Which word best describes the tone of this excerpt?","{""A"": ""Aggressive and demanding"", ""B"": ""Professional and persuasive"", ""C"": ""Indifferent and casual"", ""D"": ""Sarcastic and mocking""}",B,"The use of 'respectfully request,' 'potential for growth,' and 'mutually beneficial' indicates a professional tone aimed at persuading the reader.","{""A"": ""The language 'respectfully request' is the opposite of aggressive."", ""C"": ""The formal structure and clear goal show a high level of engagement, not indifference."", ""D"": ""There is no irony or mockery present in the formal proposal phrasing.""}",2026-06-27 04:45:22.768095+00
66c093d9-1007-47ee-894d-83cbb0584db5,ged,ged-rla,ela,rla,reading and language conventions,,7,75,"'The meeting ended with a clear plan of action, which was a relief after months of stagnation and circular debates.' What can be inferred about the writer’s attitude toward the months leading up to the meeting?","{""A"": ""The writer is frustrated with the lack of progress."", ""B"": ""The writer believes the project will be finished early."", ""C"": ""The writer is pleased with the current trajectory."", ""D"": ""The writer thinks the project is unnecessary.""}",A,The word 'stagnation' and the word 'finally' suggest that there was a long period of no progress that caused frustration before this meeting.,"{""B"": ""The text mentions 'months of stagnation,' which implies delays, not being ahead of schedule."", ""C"": ""The relief comes from the change in trajectory, implying the previous one was unsatisfactory."", ""D"": ""The fact that the meeting was a 'relief' suggests the writer wants the project to succeed, not that they think it is unnecessary.""}",2026-06-27 04:45:22.768095+00
ef68f2c0-2816-4ab9-8e4e-be16f41c0066,ged,ged-rla,ela,rla,reading and language conventions,,6,80,An author argues that improving school lunch nutrition leads to better academic performance and fewer health issues among students. Which of the following would be the strongest evidence to support this claim?,"{""A"": ""An interview with a student who likes eating organic food."", ""B"": ""A study comparing test scores and health markers of students before and after the menu change."", ""C"": ""A quote from the head chef about how much they enjoy cooking the new meals."", ""D"": ""A list of the new menu items being served in the cafeteria.""}",B,A comparative study provides objective data to support the claim that nutrition directly impacts academic performance and physical health.,"{""A"": ""Personal anecdotes or preferences are weak evidence for a generalized claim about academic performance."", ""C"": ""The chef's enjoyment of cooking does not prove the health or academic benefits to the students."", ""D"": ""A list of food items proves that the change happened, but it does not provide evidence of the *results* (academic performance or health).""}",2026-06-27 04:45:22.768095+00
c489d0b2-213d-4c8f-8912-171759c343c7,hiset,hiset-math,math,math,numbers algebra geometry data,,3,75,"The area of a rectangle is 48 square inches. If the length of the rectangle is 8 inches, what is its perimeter?","{""A"": ""6 inches"", ""B"": ""14 inches"", ""C"": ""28 inches"", ""D"": ""36 inches""}",C,"The formula for the area of a rectangle is $A = l \times w$, where $l$ is the length and $w$ is the width.
We are given $A = 48$ square inches and $l = 8$ inches.

Substitute the given values into the area formula:
$48 = 8 \times w$

Solve for $w$:
$w = \frac{48}{8}$
$w = 6$ inches

Now that we have the length and the width, we can calculate the perimeter. The formula for the perimeter of a rectangle is $P = 2l + 2w$.

Substitute $l = 8$ and $w = 6$:
$P = 2(8) + 2(6)$
$P = 16 + 12$
$P = 28$ inches

Therefore, the perimeter of the rectangle is 28 inches.","{""A"": ""This is the width of the rectangle ($48/8=6$), not the perimeter."", ""B"": ""This is the sum of the length and width ($8+6=14$), not the perimeter ($2(8+6)=28$)."", ""C"": ""Correct"", ""D"": ""This could be a result of assuming $P=l+w$ and then doubling, or a miscalculation after finding the width. For example, $2 \\times 8 + 6 = 22$, or $2 \\times 6 + 8 = 20$, and then some extra step to get 36. Or if the width was miscalculated as $4$ then $2(8+4)=24$. Or $2(8)+2(10)=36$, if width was $10$ incorrectly.""}",2026-06-26 07:07:29.055484+00
2afbcd49-b00d-4b89-bc06-2166c2591263,hiset,hiset-math,math,math,numbers algebra geometry data,,5,60,Solve for x: 3(x - 4) = 0,"{""A"": ""x = 2"", ""B"": ""x = 4"", ""C"": ""x = 10"", ""D"": ""x = 14""}",B,"1. Distribute the 3: 3x - 12 = 0
2. Add 12 to both sides: 3x = 12
3. Divide by 3: x = 4.","{""A"": ""Common error in division or mental math."", ""C"": ""Incorrectly moving constants across the equals sign."", ""D"": ""Adding 4 to 0 and then adding 10.""}",2026-06-27 07:12:49.128859+00
6aecd6f1-5537-4d40-8680-a595f164cf70,hiset,hiset-math,math,math,numbers algebra geometry data,,6,80,The radius of a circle is 5 cm. What is the area of the circle?,"{""A"": ""5π cm²"", ""B"": ""10π cm²"", ""C"": ""25π cm²"", ""D"": ""50π cm²""}",C,"The area of a circle is A = πr². Given radius r = 5:
A = π * (5)² = 25π.","{""A"": ""Used the radius without squaring it."", ""B"": ""Calculated the circumference (2πr = 10π) instead of area."", ""D"": ""Squared the diameter (10) or incorrectly doubled the correct area.""}",2026-06-27 07:11:57.997063+00
97ed9494-7517-4415-84d0-bb92e04a9d1c,hiset,hiset-math,math,math,numbers algebra geometry data,,2,75,What is the value of the expression 23 + 3(-4)?,"{""A"": ""-13"", ""B"": ""-11"", ""C"": ""11"", ""D"": ""13""}",C,"Following the order of operations (PEMDAS/BODMAS): 
1. Perform multiplication first: 3 × (-4) = -12.
2. Then addition: 23 + (-12) = 11.","{""A"": ""Incorrectly added 23 and 3 before multiplying, resulting in 26(-4) = -104, or misapplied signs."", ""B"": ""Subtracted 23 from 12 or miscaculated signs."", ""D"": ""Added 12 to 23 (35) or miscalculated the negative sign in multiplication.""}",2026-06-27 07:05:47.225816+00
e5a1a0ad-c7c0-443f-84a4-16a53dc77bd3,hiset,hiset-math,math,math,numbers algebra geometry data,,5,85,Solve the inequality: 2y + 5 < 13.,"{""A"": ""y < 4"", ""B"": ""y > 4"", ""C"": ""y < 10"", ""D"": ""y > 10""}",A,"1. Subtract 5 from both sides: 2y < 13 - 5
2. 2y < 8
3. Divide by 2: y < 4.","{""A"": ""Correct."", ""B"": ""Inverted the inequality sign without multiplying/dividing by a negative number."", ""C"": ""Added 5 to 13 instead of subtracting."", ""D"": ""Added 5 to 13 and flipped the sign.""}",2026-06-27 07:11:57.997063+00
8929754e-b22f-4d16-b542-7df3a5a4904d,hiset,hiset-math,math,math,numbers algebra geometry data,,6,70,A circle has a radius of 6 cm. What is its circumference in terms of π?,"{""A"": ""6π cm"", ""B"": ""12π cm"", ""C"": ""36π cm"", ""D"": ""144π cm""}",B,"The circumference formula is $C = 2\pi r$. Here $r = 6$, so $C = 2 \cdot \pi \cdot 6 = 12\pi$ cm.","{""A"": ""The student used $C = \\pi r$ instead of $2\\pi r$."", ""C"": ""The student used the area formula $A = \\pi r^2$."", ""D"": ""The student calculated $(2r)^2$.""}",2026-06-27 07:11:04.395018+00
5ad9ae37-4eee-49ca-a221-c19626645a24,hiset,hiset-math,math,math,numbers algebra geometry data,,3,65,"What is the range of the following set of data: 22, 17, 35, 45, 29, 32?","{""A"": ""15"", ""B"": ""28"", ""C"": ""32"", ""D"": ""45""}",B,"The range is the difference between the maximum and minimum values in the set. Max = 45, Min = 17. 45 - 17 = 28.","{""A"": ""Rough estimate or subtraction of middle values."", ""C"": ""Represents the median of the set."", ""D"": ""The maximum value in the set.""}",2026-06-27 07:10:38.352942+00
4395e4f6-8ddd-4fd8-8312-a869c2627914,hiset,hiset-math,math,math,numbers algebra geometry data,,4,90,A recipe calls for 2 cups of flour to make 12 cookies. How many cups of flour are needed to make 45 cookies?,"{""A"": ""2.5 cups"", ""B"": ""4 cups"", ""C"": ""5 cups"", ""D"": ""7.5 cups""}",D,Set up a proportion: 2/12 = x/45. Cross-multiply: 2 * 45 = 12 * x. 90 = 12x. x = 90/12 = 7.5.,"{""A"": ""Incorrect ratio calculation."", ""B"": ""Estimated value that seems \""round.\"""", ""C"": ""Calculated based on 10 cookies per cup.""}",2026-06-27 07:10:38.352942+00
4d07d0e9-04ef-4ecb-83c0-7424124104f0,hiset,hiset-math,math,math,numbers algebra geometry data,,6,100,Solve the inequality: -2x + 5 > -1,"{""A"": ""x < 3"", ""B"": ""x > 3"", ""C"": ""x < -3"", ""D"": ""x > -3""}",A,"Subtract 5 from both sides: -2x > -6. When dividing by a negative number, flip the inequality sign: x < 3.","{""A"": ""Correct solution including the sign flip."", ""B"": ""Forgot to flip the inequality sign when dividing by -2."", ""C"": ""Error in subtracting 5 from -1 or sign error during division."", ""D"": ""Combined sign error and failure to flip inequality.""}",2026-06-27 07:10:38.352942+00
23a216d4-1f7b-4b70-b00c-66aa3f3b94de,hiset,hiset-math,math,math,numbers algebra geometry data,,4,60,"Two angles are complementary. If one angle measures 35°, what is the measure of the other angle?","{""A"": ""35°"", ""B"": ""55°"", ""C"": ""125°"", ""D"": ""145°""}",B,"Complementary angles sum to 90°.
$90 - 35 = 55$.","{""A"": ""Same as the given angle."", ""C"": ""Used the rule for supplementary angles ($180 - 55 = 125$) or $180 - 145$? Actually $180 - 35 = 145$. 125 is a decoy."", ""D"": ""Calculated the supplement ($180 - 35 = 145$).""}",2026-06-27 07:09:08.906104+00
5c43cfac-9e01-41fe-b40e-fff47641d887,hiset,hiset-math,math,math,numbers algebra geometry data,,5,90,"If $f(x) = 2x^2 + 5x + 10$, what is the value of $f(-3)$?","{""A"": ""13"", ""B"": ""19"", ""C"": ""23"", ""D"": ""27""}",A,"Substitute $x = -3$ into the function:
$f(-3) = 2(-3)^2 + 5(-3) + 10$
$f(-3) = 2(9) - 15 + 10$
$f(-3) = 18 - 15 + 10$
$f(-3) = 3 + 10 = 13$.","{""B"": ""Calculated $2(-3)^2$ as -18 instead of 18. ($-18 - 15 + 10 = -23 \\rightarrow$ sign error). Actually, $18 + 15 + 10 = 43$ or other variations. This distractor assumes a sign error in the middle term or squared term."", ""C"": ""Calculated $18 + 15 + 10 = 43$ and then made a subtraction error, or mixed signs."", ""D"": ""Treated $2x^2$ as $(2x)^2 \\rightarrow (-6)^2 = 36$. $36 - 15 + 10 = 31...$ closer to this value.""}",2026-06-27 07:13:19.223329+00
9590fe28-13b2-4c78-81d2-f7c9861683d1,hiset,hiset-math,math,math,numbers algebra geometry data,,3,70,Multiply and simplify: $\frac{3}{7} \times \frac{5}{9}$,"{""A"": ""-3"", ""B"": ""1/5"", ""C"": ""5/21"", ""D"": ""21/5""}",C,"$\frac{3}{7} \times \frac{5}{9} = \frac{3 \times 5}{7 \times 9} = \frac{15}{63}$.
Simplify by dividing the numerator and denominator by 3: $\frac{15 \div 3}{63 \div 3} = \frac{5}{21}$.","{""A"": ""Incorrectly attempted to subtract or use cross-multiplication for solving an equation."", ""B"": ""Simplified the 3 and 9 but failed to multiply by the 7 or used incorrect logic."", ""D"": ""Inverted the fraction (calculated 9/5 instead).""}",2026-06-27 07:13:19.223329+00
24ce53ed-58bb-4720-a8e9-f55db3a7120e,hiset,hiset-math,math,math,numbers algebra geometry data,,6,100,"Which equation represents a line that is perpendicular to the line $y = 2x + 5$ and passes through the point (0, 4)?","{""A"": ""y = -2x + 4"", ""B"": ""y = 2x - 4"", ""C"": ""y = 1/2x + 4"", ""D"": ""y = -1/2x + 4""}",D,Two lines are perpendicular if their slopes are negative reciprocals. The slope of the given line is $m = 2$. The negative reciprocal of 2 is $-1/2$. The only equation with a slope of $-1/2$ is D.,"{""A"": ""Used the negative slope instead of the negative reciprocal."", ""B"": ""Used the same slope (parallel) instead of perpendicular."", ""C"": ""Used the reciprocal but forgot to negate it.""}",2026-06-27 07:13:19.223329+00
7835ee39-db32-4934-aea5-ad5aee468722,hiset,hiset-math,math,math,numbers algebra geometry data,,7,95,A cylinder has a radius of 3 inches and a height of 4 inches. What is the volume of the cylinder in terms of $\pi$?,"{""A"": ""$12\\pi$ cubic inches"", ""B"": ""$36\\pi$ cubic inches"", ""C"": ""$48\\pi$ cubic inches"", ""D"": ""$144\\pi$ cubic inches""}",B,"The volume of a cylinder is $V = \pi r^2 h$.
The radius $r$ is 3 inches and the height $h$ is 4 inches.
$V = \pi(3^2)(4) = \pi(9)(4) = 36\pi$ cubic inches.","{""A"": ""Multiplied $r \\times h \\times \\pi$ without squaring the radius."", ""C"": ""Miscalculated $3^2$ or used perimeter/circumference logic."", ""D"": ""Squared both the radius and the height ($3^2 \\times 4^2$).""}",2026-06-27 07:13:19.223329+00
5c51866c-2602-4719-aa35-0f5cc5c80ee8,hiset,hiset-math,math,math,numbers algebra geometry data,,5,75,Expand the expression: $(x + 5)^2$,"{""A"": ""$2x + 10$"", ""B"": ""$x^2 - 25$"", ""C"": ""$x^2 + 10x + 25$"", ""D"": ""$x^2 + 25$""}",C,Using the FOIL method or the square of a binomial formula: $(x + 5)^2 = (x + 5)(x + 5) = x^2 + 5x + 5x + 25 = x^2 + 10x + 25$.,"{""A"": ""Multiplied x and 5 by the exponent 2 instead of squaring the binomial."", ""B"": ""Confused the square of a binomial with a difference of squares."", ""D"": ""Failed to include the middle term (2ab). This is a common error in squaring binomials.""}",2026-06-27 07:13:19.223329+00
6a5a51ca-2cb6-4ce3-8d4e-908f2efb9b71,hiset,hiset-math,math,math,numbers algebra geometry data,,3,60,"Which of the following represents the number 4,500,000 in scientific notation?","{""A"": ""$4.5 \\times 10^5$"", ""B"": ""$4.5 \\times 10^6$"", ""C"": ""$45 \\times 10^5$"", ""D"": ""$4.5 \\times 10^{-6}$""}",B,"To write 4,500,000 in scientific notation, move the decimal point 6 places to the left to get 4.5. Since the original number is greater than 1, the exponent is positive 6. So, $4.5 \times 10^6$.","{""A"": ""Miscounted the number of places to move the decimal (moved 5 instead of 6)."", ""C"": ""Not in proper scientific notation format (coefficient must be between 1 and 10)."", ""D"": ""Used a negative exponent, which indicates a small decimal number.""}",2026-06-27 07:13:19.223329+00
dc7d5ecb-0b5f-4061-a761-694b42cffd96,hiset,hiset-math,math,math,numbers algebra geometry data,,4,80,"A student scores 82, 90, 75, 85, and 98 on five math tests. What is the mean score?","{""A"": ""80"", ""B"": ""84"", ""C"": ""85"", ""D"": ""86""}",D,"The mean is the sum of the scores divided by the number of scores.
Sum = $82 + 90 + 75 + 85 + 98 = 430$.
Mean = $430 / 5 = 86$.","{""A"": ""Estimated low or made a division error."", ""B"": ""The median of the set is 85, 84 might be a calculation error."", ""C"": ""The median score when organized (75, 82, 85, 90, 98) is 85.""}",2026-06-27 07:13:19.223329+00
348bddfd-a28b-4af5-8859-a714da757df1,hiset,hiset-math,math,math,numbers algebra geometry data,,6,85,"What is the slope of the line passing through the points (2, 3) and (4, 7)?","{""A"": ""2"", ""B"": ""1/2"", ""C"": ""-2"", ""D"": ""-1/2""}",A,Slope $m = \frac{y2 - y1}{x2 - x1} = \frac{7 - 3}{4 - 2} = \frac{4}{2} = 2$.,"{""B"": ""Calculated the reciprocal of the slope (run/rise)."", ""C"": ""Applied a sign error to the subtraction in the numerator or denominator."", ""D"": ""Calculated the negative reciprocal (slope of a perpendicular line).""}",2026-06-27 07:13:19.223329+00
6d4c5ca4-7628-41e7-bf7a-303f53b40c49,hiset,hiset-math,math,math,numbers algebra geometry data,,5,100,"A jacket is priced at $50.00. It is on sale for 20% off. If there is an 8% sales tax on the sale price, what is the total cost of the jacket?","{""A"": ""$6.00"", ""B"": ""$34.00"", ""C"": ""$35.50"", ""D"": ""$37.10""}",D,"1. Calculate the discount: $15\%$ of $\$40.00 = 0.15 \times 40 = 6.00$.
2. Sale price = $\$40.00 - \$6.00 = \$34.00$.
3. Calculate tax on sale price: $6\%$ of $\$34.00 = 0.06 \times 34 = 2.04$.
4. Total price = $\$34.00 + \$2.04 = \$36.04$. Wait, recalculate.
Correct method: $40 \times 0.85 = 34$. $34 \times 1.06 = 36.04$.
Wait, let me adjust the options for closer check.
If options were based on $35 + 2.1 = 37.1... let's redo stem values.
Stem values: Jacket $35, 20% off, 6% tax.
$35 \times 0.80 = 28$. $28 \times 1.06 = 29.68$.
Let's use: $45 jacket, 20% off, 5% tax.
$45 \times 0.8 = 36$. $36 \times 1.05 = 37.8$.
Let's use: Original $40, 10% off, 3% tax. 40 * .9 * 1.03 = 37.08.
Let's stick to simple HISET numbers:
$42 price, 1/3 off? No.
Let's go with: Original price $50, 20% discount, 8% tax.
$50 * 0.8 = 40$. $40 * 1.08 = 43.2$.
Revised Stem: A jacket is priced at $50.00. It is on sale for 20% off. If there is an 8% sales tax on the sale price, what is the total cost?
A: $10.00, B: $40.00, C: $40.80, D: $43.20. Correct is D.","{""A"": ""This is just the amount of the discount ($50 x 0.20)."", ""B"": ""This is the sale price before tax."", ""C"": ""Added the 8% tax to a different base or calculated tax on the discount amount.""}",2026-06-27 07:13:19.223329+00
dd7bf3d6-d158-417a-b327-19463c7f9d76,hiset,hiset-math,math,math,numbers algebra geometry data,,6,90,A right triangle has legs that measure 6 inches and 8 inches. What is the length of the hypotenuse?,"{""A"": ""7 inches"", ""B"": ""10 inches"", ""C"": ""14 inches"", ""D"": ""100 inches""}",B,"Using the Pythagorean theorem $a^2 + b^2 = c^2$, where $a=6$ and $b=8$:
$6^2 + 8^2 = c^2$
$36 + 64 = c^2$
$100 = c^2$
$c = \sqrt{100} = 10$.","{""A"": ""Estimated based on the average of the two legs."", ""C"": ""Simply added the two legs (6 + 8)."", ""D"": ""Failed to take the square root of the sum of the squares ($a^2 + b^2$).""}",2026-06-27 07:13:19.223329+00
6d1e6752-8d99-4e9c-a1da-fc724a24d182,hiset,hiset-math,math,math,numbers algebra geometry data,,4,70,"If 2 pounds of apples cost $3.00, what is the cost of 3 pounds of apples at the same rate?","{""A"": ""$3.50"", ""B"": ""$4.00"", ""C"": ""$4.50"", ""D"": ""$6.00""}",C,"Set up a proportion: $\frac{2 \text{ pounds}}{\$3.00} = \frac{3 \text{ pounds}}{x}$.
Cross-multiply: $2x = 9.00$.
Divide by 2: $x = 4.50$.
Alternatively, the unit price is $\$3.00 / 2 = \$1.50$ per pound. So, $3 \text{ pounds} \times \$1.50 = \$4.50$.","{""A"": ""Calculated 2 pounds plus 50 cents instead of using the rate."", ""B"": ""Added $1.00 for the extra pound instead of the correct unit price."", ""D"": ""Doubled the price of 2 pounds instead of calculating for 3 pounds.""}",2026-06-27 07:13:19.223329+00
d808b64d-95c8-42ba-a7ed-9cf800dbaf2d,hiset,hiset-math,math,math,numbers algebra geometry data,,3,60,"A bag contains 3 red marbles, 4 blue marbles, and 5 green marbles. If one marble is picked at random, what is the probability that it is red?","{""A"": ""1/4"", ""B"": ""1/3"", ""C"": ""1/2"", ""D"": ""3/4""}",A,There are 12 total marbles in the bag (3 red + 4 blue + 5 green). The number of red marbles is 3. The probability is the number of favorable outcomes divided by total outcomes: $3/12 = 1/4$.,"{""B"": ""Used the number of blue marbles as the denominator or comparison."", ""C"": ""Miscounted the total number of marbles or simplified incorrectly."", ""D"": ""Calculated the probability of drawing a blue or green marble instead.""}",2026-06-27 07:13:19.223329+00
e8965c25-12ac-4718-8596-33a328d1b57a,hiset,hiset-math,math,math,numbers algebra geometry data,,5,80,A triangle has a base of 20 feet and a height of 16 feet. What is the area of the triangle?,"{""A"": ""24 feet"", ""B"": ""48 feet"", ""C"": ""80 square feet"", ""D"": ""160 square feet""}",D,"The area of a triangle is calculated using the formula $A = \frac{1}{2} \times \text{base} \times \text{height}$.
$A = \frac{1}{2} \times 20 \times 16$
$A = 10 \times 16 = 160$ square feet.","{""A"": ""Likely calculated half of the sum of base and height or another perimeter-related error."", ""B"": ""Calculated perimeter incorrectly or used a different shape formula."", ""C"": ""Failed to multiply by 1/2 in the area formula (base x height / 2).""}",2026-06-27 07:13:19.223329+00
2dcea62a-112b-472f-9e6d-83313cc65529,hiset,hiset-math,math,math,numbers algebra geometry data,,4,75,Solve for x: $3(x - 5) = 18$,"{""A"": ""x = 8"", ""B"": ""x = 11"", ""C"": ""x = 17"", ""D"": ""x = 21""}",B,"To solve for x in the equation $3(x - 5) = 18$:
1. Divide both sides by 3: $x - 5 = 6$.
2. Add 5 to both sides: $x = 11$.
Alternatively, distribute the 3: $3x - 15 = 18 \rightarrow 3x = 33 \rightarrow x = 11$.","{""A"": ""Likely subtracted 5 from 13 (if 18 was divided by 3 incorrectly) or misunderstood the distribution."", ""C"": ""Added 15 to 18 to get 33, but then subtracted 16 or made a calculation error."", ""D"": ""Added 3 and 18 instead of solving the algebraic steps.""}",2026-06-27 07:13:19.223329+00
df53898e-5233-4e7c-9e7f-48838d3d1857,hiset,hiset-math,math,math,numbers algebra geometry data,,2,45,What is the value of the expression $|-8| - |5|$?,"{""A"": ""-13"", ""B"": ""-3"", ""C"": ""3"", ""D"": ""13""}",C,"To evaluate $|-8| - |5|$, first find the absolute values. The absolute value of -8 is 8, and the absolute value of 5 is 5. Therefore, $8 - 5 = 3$.","{""A"": ""Calculated -8 - 5 without taking absolute values first."", ""B"": ""Incorrectly combined the signs inside and outside the absolute value bars."", ""D"": ""Added the absolute values (8 + 5) instead of subtracting.""}",2026-06-27 07:13:19.223329+00
e1282a55-471c-4a9a-b89b-4f12dab9a16a,hiset,hiset-math,math,math,numbers algebra geometry data,,5,50,Simplify the expression: (a²)(a⁵),"{""A"": ""a⁷"", ""B"": ""a¹⁰"", ""C"": ""2a⁷"", ""D"": ""a⁻³""}",A,"When multiplying terms with the same base, you add the exponents:
a² × a⁵ = a^(2+5) = a⁷.","{""B"": ""Multiplied the exponents instead of adding them."", ""C"": ""Incorrectly added a coefficient."", ""D"": ""Subtracted the exponents.""}",2026-06-27 07:12:49.128859+00
e71e5d4e-e443-49c7-b1e3-0be367345669,hiset,hiset-math,math,math,numbers algebra geometry data,,2,40,"In which quadrant of the coordinate plane is the point (-3, 5) located?","{""A"": ""I"", ""B"": ""II"", ""C"": ""III"", ""D"": ""IV""}",B,"In the Cartesian coordinate system:
Quadrant I: (+, +)
Quadrant II: (-, +)
Quadrant III: (-, -)
Quadrant IV: (+, -)
The point (-3, 5) has a negative x and positive y, so it is in Quadrant II.","{""A"": ""Assumed both numbers were positive."", ""C"": ""Assumed both numbers were negative."", ""D"": ""Assumed x was positive and y was negative.""}",2026-06-27 07:12:49.128859+00
123e742d-ad53-4221-a48d-96504556aae6,hiset,hiset-math,math,math,numbers algebra geometry data,,6,100,Solve for x: -2x + 5 < 13,"{""A"": ""x > -4"", ""B"": ""x < -4"", ""C"": ""x > 4"", ""D"": ""x < 4""}",A,"1. Subtract 5 from both sides: -2x < 8
2. Divide by -2. Remember to FLIP the inequality sign when dividing by a negative number.
3. x > -4.","{""B"": ""Failed to flip the inequality sign."", ""C"": ""Sign error on the constant side."", ""D"": ""Sign error and failed to flip the inequality sign.""}",2026-06-27 07:12:49.128859+00
789ee5d1-f2fa-42fa-93ef-faf78b538bfc,hiset,hiset-math,math,math,numbers algebra geometry data,,5,60,"If 3 pounds of apples cost $12.00, how much do 2 pounds of apples cost?","{""A"": ""$2.00"", ""B"": ""$4.00"", ""C"": ""$6.00"", ""D"": ""$8.00""}",D,"First find the price per pound: $12.00 / 3 pounds = $4.00 per pound.
Then multiply by the desired amount: $4.00/lb × 2 lbs = $8.00.","{""A"": ""Divided 12 by 6."", ""B"": ""This is the price of 1 pound."", ""C"": ""Divided 12 by 2.""}",2026-06-27 07:12:49.128859+00
acf5800b-3234-411d-aaee-90505c2d621a,hiset,hiset-math,math,math,numbers algebra geometry data,,7,90,A right triangle has legs with lengths of 5 cm and 12 cm. What is the length of the hypotenuse?,"{""A"": ""7 cm"", ""B"": ""12 cm"", ""C"": ""13 cm"", ""D"": ""17 cm""}",C,"Use the Pythagorean Theorem: a² + b² = c²
5² + 12² = c²
25 + 144 = c²
169 = c²
c = √169 = 13.","{""A"": ""Subtracted 5 from 12."", ""B"": ""Picked the length of the longest leg."", ""D"": ""Added 5 and 12 together.""}",2026-06-27 07:12:49.128859+00
b46f305b-eeb1-4840-bd8f-bf721c3b038f,hiset,hiset-math,math,math,numbers algebra geometry data,,4,45,A rope is 2.5 meters long. How many centimeters long is the rope?,"{""A"": ""225 cm"", ""B"": ""250 cm"", ""C"": ""2,500 cm"", ""D"": ""25,000 cm""}",B,"There are 100 centimeters in 1 meter.
2.5 meters × 100 cm/meter = 250 cm.","{""A"": ""Mental math error."", ""C"": ""Multiplied by 1000 instead of 100."", ""D"": ""Multiplied by 10,000.""}",2026-06-27 07:12:49.128859+00
03d9308c-d865-4b85-96ac-4bce7197189b,hiset,hiset-math,math,math,numbers algebra geometry data,,6,80,Which equation represents 4x - y = 12 solved for y?,"{""A"": ""y = 4x - 12"", ""B"": ""y = 4x + 3"", ""C"": ""y = 3x + 4"", ""D"": ""y = 12 - 4x""}",A,"To solve for y:
4x - y = 12
Subtract 4x: -y = -4x + 12
Multiply by -1: y = 4x - 12.","{""B"": ""Incorrect sign and division error."", ""C"": ""Swapped variables and coefficients."", ""D"": ""Incorrect sign handling for the 4x term.""}",2026-06-27 07:12:49.128859+00
987b7bc4-18d7-440a-9f06-deae5892ed63,hiset,hiset-math,math,math,numbers algebra geometry data,,5,55,"If a fair six-sided die is rolled once, what is the probability of rolling a number greater than 5?","{""A"": ""1/3"", ""B"": ""1/4"", ""C"": ""1/6"", ""D"": ""1/12""}",C,"A standard six-sided die has the numbers {1, 2, 3, 4, 5, 6}.
The only number greater than 5 is 6.
There is 1 favorable outcome out of 6 possible outcomes. 
Probability = 1/6.","{""A"": ""Counted 5 and 6 (2 outcomes: 2/6 = 1/3)."", ""B"": ""Common denominator error."", ""D"": ""Probability of rolling two dies.""}",2026-06-27 07:12:49.128859+00
4975ba54-9111-4574-8637-2662483c0c40,hiset,hiset-math,math,math,numbers algebra geometry data,,6,60,"What is the equation of a line with a slope of 3 and a y-intercept of (0, 2)?","{""A"": ""y = 2x + 3"", ""B"": ""y = 3x + 2"", ""C"": ""y = -3x + 2"", ""D"": ""y = 1/3x + 2""}",B,"The equation of a line is y = mx + b, where m is the slope and b is the y-intercept. 
Slope (m) = 3
y-intercept (b) = 2
Equation: y = 3x + 2.","{""A"": ""Swapped the slope and the y-intercept."", ""C"": ""Incorrectly used a negative slope."", ""D"": ""Used the reciprocal of the slope.""}",2026-06-27 07:12:49.128859+00
6fde9c2a-9515-47e7-8573-df47d6752782,hiset,hiset-math,math,math,numbers algebra geometry data,,4,40,Evaluate the expression 2x + 10 when x = 4.,"{""A"": ""12"", ""B"": ""14"", ""C"": ""16"", ""D"": ""18""}",D,"Substitute x = 4 into the expression:
2(4) + 10
8 + 10 = 18.","{""A"": ""Calculated 2 + 10 instead of 2(4) + 10."", ""B"": ""Calculated 4 + 10."", ""C"": ""Multiplied 4 by 4 instead of 2.""}",2026-06-27 07:12:49.128859+00
